time,joint0,joint1,joint2,joint3,joint4,joint5,target_x,target_y,target_z
0.01,-1.6022159265358982,-1.5393840734641018,1.6022159265358982,-1.5912373727310951,-1.5826134684260582,-0.030779699982675813,0.4974867850995635,0.001884933958126603,0.3
0.02,-1.639915038378976,-1.5171665200437563,1.639915038378976,-1.628936484574173,-1.5806484089916397,-0.0684485179805328,0.49497396706407387,0.0037697935033813835,0.3
0.03,-1.6776141502220538,-1.523435238582123,1.6776141502220538,-1.6666355964172508,-1.578637784385097,-0.1061476298236103,0.49246194269580845,0.00565450422583004,0.3
0.04,-1.7153132620651317,-1.5297297783943782,1.7153132620651317,-1.7043347082603286,-1.5766488549104716,-0.14384674166668782,0.48995110867171543,0.007538991721413192,0.3
0.05,-1.7530123739082095,-1.536021068226038,1.7530123739082095,-1.7420338201034065,-1.57468529951622,-0.18154585350976532,0.4874418614807739,0.00942318159488356,0.3
0.060000000000000005,-1.7907114857512874,-1.5422806953871697,1.7907114857512874,-1.7797329319464843,-1.5727510305782328,-0.21924496535284282,0.48493459736138367,0.011306999462742785,0.3
0.07,-1.8180108286247691,-1.548267864113547,1.8284105975943652,-1.8174320437895621,-1.5712396732299099,-0.24720086879624378,0.48242971223879494,0.013190370956177786,0.3
0.08,-1.8169433354446491,-1.5535076440957272,1.866109709437443,-1.85513115563264,-1.5711655007731105,-0.246138751202689,0.47992760166258663,0.015073221723996543,0.3
0.09,-1.8160850120071648,-1.558613015169121,1.9038088212805209,-1.8928302674757178,-1.5710838881585625,-0.2452827711999836,0.47742866074420515,0.016955477435563197,0.3
0.09999999999999999,-1.815472644832868,-1.5635790529757132,1.9415079331235987,-1.9305293793187956,-1.570990238196483,-0.24467246475289736,0.47493328409457125,0.018837063783732306,0.3
0.10999999999999999,-1.8151234339901825,-1.5683998759483528,1.9792070449666765,-1.9682284911618735,-1.5708839445769796,-0.2443249089915989,0.4724418657617666,0.020717906487782177,0.3
0.11999999999999998,-1.814278133794149,-1.5700976187189497,2.0137862838061142,-2.005927603004951,-1.570796013171559,-0.24348174975022865,0.46995479916880933,0.02259793129634724,0.3
0.12999999999999998,-1.8115223102157607,-1.5636222151130081,2.0399971687719436,-2.043626714848029,-1.5707975863234622,-0.2407259905657427,0.4674724770515275,0.02447706399034909,0.3
0.13999999999999999,-1.8088004186529227,-1.560128265515834,2.0602470862991167,-2.0709151035631357,-1.5707963275755896,-0.23800409121005414,0.4649952913965419,0.026355230385926465,0.3
0.15,-1.8060166287190396,-1.5659281814308423,2.06610304650437,-2.0709711918684235,-1.570796326794897,-0.23522030192414242,0.46252363337936686,0.028232356337363627,0.3
0.16,-1.8031988449889347,-1.5717142613758284,2.0719032463573397,-2.070985311776407,-1.5707963267948968,-0.23240251819403782,0.46005789330263913,0.030108367740017426,0.3
0.17,-1.800346630557787,-1.5774852149709202,2.07764708082316,-2.0709581926471357,-1.5707963267948968,-0.22955030376289004,0.45759846053448433,0.03198319053324259,0.3
0.18000000000000002,-1.7974595383385206,-1.583239844690758,2.083333697066625,-2.070890179170763,-1.5707963267948968,-0.22666321154362384,0.4551457234470317,0.03385675070331536,0.3
0.19000000000000003,-1.7945371286248701,-1.5889769302666727,2.08896225717269,-2.070781653700913,-1.570796326794897,-0.22374080182997327,0.4527000693550853,0.035728974286355325,0.3
0.20000000000000004,-1.7915789698162794,-1.5946952286518021,2.0945319385274734,-2.070633036670568,-1.570796326794897,-0.2207826430213825,0.4502618844549626,0.03759978737124508,0.3
0.21000000000000005,-1.7885846391696298,-1.6003934740339074,2.100041934202484,-2.0704447869634732,-1.5707963267948968,-0.2177883123747327,0.44783155376350997,0.03946911610254807,0.3
0.22000000000000006,-1.785553723577768,-1.6060703778984278,2.105491453341157,-2.0702174022376263,-1.5707963267948968,-0.21475739678287137,0.44540946105730356,0.04133688668342405,0.3
0.23000000000000007,-1.782485820374723,-1.611724629144265,2.110879721546776,-2.069951419197408,-1.570796326794897,-0.2116894935798261,0.4429959888120469,0.04320302537854231,0.3
0.24000000000000007,-1.7793805381673888,-1.6173548942547824,2.1162059812707494,-2.069647413810864,-1.570796326794897,-0.208584211372492,0.44059151814217357,0.045067458516992426,0.3
0.25000000000000006,-1.7762374976933792,-1.6229598175264526,2.121469492200236,-2.0693060014686804,-1.5707963267948966,-0.20544117089848213,0.43819642874066483,0.046930112495192515,0.3
0.26000000000000006,-1.7730563327046154,-1.6285380213575116,2.1266695316440205,-2.068927837081406,-1.5707963267948968,-0.20226000590971888,0.4358110988190915,0.04879091377979483,0.3
0.2700000000000001,-1.7698366908761227,-1.6340881065989192,2.131805394915517,-2.0685136151114953,-1.5707963267948968,-0.19904036408122605,0.4334359050478905,0.05064978891058859,0.3
0.2800000000000001,-1.7665782347393637,-1.6396086529698168,2.136876395711749,-2.06806406953683,-1.5707963267948966,-0.1957819079444671,0.43107122249688357,0.052506664503399754,0.3
0.2900000000000001,-1.7632806426393317,-1.6450982195395818,2.14188186648711,-2.0675799737424265,-1.5707963267948968,-0.19248431584443515,0.42871742457605,0.05436146725298811,0.3
0.3000000000000001,-1.7599436097144636,-1.6505553452784363,2.1468211588206896,-2.067062140337151,-1.5707963267948963,-0.18914728291956717,0.4263748829765608,0.056214123935941045,0.3
0.3100000000000001,-1.7565668488983106,-1.6559785496784174,2.151693643775896,-2.0665114208923767,-1.5707963267948963,-0.18577052210341402,0.424043967612084,0.05806456141356401,0.3
0.3200000000000001,-1.7531500919417415,-1.661366333446379,2.1564987122511385,-2.065928705599658,-1.5707963267948966,-0.18235376514684523,0.4217250465603717,0.05991270663476786,0.3
0.3300000000000001,-1.7496930904543013,-1.6667171792704758,2.1612357753202476,-2.06531492284467,-1.5707963267948966,-0.17889676365940496,0.41941848600513554,0.06175848663895261,0.3
0.34000000000000014,-1.746195616963189,-1.672029552661423,2.165904264561365,-2.06467103869484,-1.5707963267948963,-0.175399290168293,0.4171246501782228,0.06360182855888757,0.3
0.35000000000000014,-1.742657465988143,-1.6773019028695495,2.1705036323729687,-2.063998056298318,-1.5707963267948961,-0.1718611391932469,0.41484390130209964,0.06544265962358796,0.3
0.36000000000000015,-1.7390784551303593,-1.6825326638784823,2.17503335227576,-2.0632970151921763,-1.5707963267948961,-0.16828212833546338,0.4125765995326521,0.06728090716118751,0.3
0.37000000000000016,-1.7354584261733863,-1.687720255476001,2.179492919199072,-2.0625689905179696,-1.5707963267948961,-0.16466209937849033,0.4103231029023131,0.06911649860180741,0.3
0.38000000000000017,-1.7317972461937599,-1.6928630844023451,2.1838818497505526,-2.061815092143106,-1.570796326794896,-0.1610009193988643,0.40808376726352563,0.0709493614804209,0.3
0.3900000000000002,-1.7280948086789696,-1.6979595455759597,2.1881996824678174,-2.0610364636867566,-1.570796326794896,-0.15729848188407414,0.40585894623254876,0.0727794234397141,0.3
0.4000000000000002,-1.7243510346501447,-1.7030080233963556,2.1924459780508494,-2.0602342814493926,-1.5707963267948957,-0.15355470785524944,0.4036489911336181,0.0746066122329423,0.3
0.4100000000000002,-1.7205658737866911,-1.7080068931234447,2.1966203195739165,-2.0594097532453706,-1.5707963267948957,-0.14976954699179623,0.40145425094346754,0.07643085572678195,0.3
0.4200000000000002,-1.7167393055499016,-1.7129545223323566,2.2007223126758455,-2.058564117138388,-1.5707963267948957,-0.14594297875500664,0.39927507223622166,0.07825208190417832,0.3
0.4300000000000002,-1.712871340302394,-1.7178492724424144,2.2047515857275175,-2.057698640080002,-1.5707963267948954,-0.1420750135074995,0.397111799128668,0.08007021886718835,0.3
0.4400000000000002,-1.7089620204200604,-1.7226895003185598,2.2087077899755103,-2.0568146164518493,-1.5707963267948954,-0.1381656936251658,0.39496477322591667,0.08188519483981899,0.3
0.45000000000000023,-1.7050114213930136,-1.7274735599431763,2.2125905996608837,-2.055913366512606,-1.570796326794895,-0.13421509459811923,0.39283433356745723,0.0836969381708606,0.3
0.46000000000000024,-1.7010196529118793,-1.7321998041558502,2.2163997121121466,-2.054996234751195,-1.570796326794895,-0.13022332611698517,0.39072081657362057,0.08550537733671545,0.3
0.47000000000000025,-1.6969868599355986,-1.7368665864582484,2.2201348478115537,-2.0540645881482043,-1.5707963267948948,-0.126190533140705,0.3886245559924537,0.08731044094422127,0.3
0.48000000000000026,-1.6929132237367726,-1.7414722628809,2.2237957504339287,-2.053119814347928,-1.5707963267948948,-0.12211689694187859,0.386545882847018,0.08911205773346957,0.3
0.49000000000000027,-1.6887989629204248,-1.746015193908266,2.227382186857316,-2.052163319743949,-1.5707963267948946,-0.11800263612553147,0.3844851253831161,0.09091015658061857,0.3
0.5000000000000002,-1.6846443344119595,-1.7504937464581258,2.230893947144857,-2.0511965274816295,-1.5707963267948943,-0.11384800761706625,0.3824426090174582,0.09270466650070115,0.3
0.5100000000000002,-1.6804496344099404,-1.7549062959109059,2.234330844497376,-2.0502208753813687,-1.5707963267948941,-0.10965330761504757,0.38041865628627547,0.09449551665042696,0.3
0.5200000000000002,-1.6762151992992653,-1.7592512281842054,2.237692715176278,-2.049237813786972,-1.570796326794894,-0.10541887250437283,0.3784135867943875,0.09628263633097896,0.3
0.5300000000000002,-1.6719414065201994,-1.7635269418474326,2.240979418396456,-2.048248803343922,-1.570796326794894,-0.10114507972530719,0.3764277171647331,0.09806595499080441,0.3
0.5400000000000003,-1.6676286753886937,-1.7677318502710915,2.2441908361890275,-2.0472553127128346,-1.5707963267948934,-0.0968323485938019,0.3744613609883719,0.09984540222840012,0.3
0.5500000000000003,-1.6632774678633722,-1.771864383804949,2.247326873233834,-2.046258816223783,-1.570796326794893,-0.09248114106848042,0.37251482877496483,0.10162090779509146,0.3
0.5600000000000003,-1.6588882892545584,-1.7759229919789845,2.250387456661753,-2.0452607914776673,-1.5707963267948932,-0.08809196245966733,0.37058842790374086,0.10339240159780562,0.3
0.5700000000000003,-1.6544616888707364,-1.7799061457207468,2.253372535826994,-2.0442627169011454,-1.5707963267948928,-0.08366536207584543,0.3686824625749584,0.10515981370183855,0.3
0.5800000000000003,-1.6499982605978574,-1.7838123395824839,2.256282082049669,-2.043266069262083,-1.5707963267948923,-0.07920193380296688,0.3667972337618687,0.10692307433361585,0.3
0.5900000000000003,-1.645498643407,-1.7876400939711525,2.2591160883290504,-2.042272321152796,-1.5707963267948921,-0.07470231661210969,0.36493303916318853,0.10868211388344709,0.3
0.6000000000000003,-1.6409635217859626,-1.791387957374243,2.2618745690280515,-2.041282938448706,-1.5707963267948917,-0.07016719499107324,0.36309017315609016,0.1104368629082738,0.3
0.6100000000000003,-1.6363936260905096,-1.7950545085741614,2.2645575595295844,-2.0402993777503204,-1.5707963267948912,-0.06559729929562069,0.361268926749716,0.11218725213441075,0.3
0.6200000000000003,-1.6317897328111317,-1.798638358843775,2.2671651158655477,-2.0393230838166696,-1.570796326794891,-0.060993406016242604,0.35946958753922464,0.11393321246028076,0.3
0.6300000000000003,-1.6271526647513876,-1.802138154115663,2.2696973143193415,-2.038355486998576,-1.5707963267948908,-0.05635633795649942,0.35769243966037645,0.11567467495914248,0.3
0.6400000000000003,-1.6224832911140996,-1.8055525771175,2.272154251002896,-2.037398000680292,-1.5707963267948901,-0.05168696431921212,0.35593776374466535,0.11741157088181145,0.3
0.6500000000000004,-1.6177825274919182,-1.8088803494660421,2.2745360414092843,-2.0364520187381387,-1.57079632679489,-0.04698620069703108,0.3542058368750036,0.11914383165937399,0.3
0.6600000000000004,-1.6130513357590748,-1.8121202337121725,2.276842819942146,-2.0355189130248696,-1.5707963267948895,-0.042255008964188365,0.35249693254196746,0.12087138890589413,0.3
0.6700000000000004,-1.6082907238614268,-1.8152710353295516,2.2790747394231605,-2.034600030888505,-1.570796326794889,-0.037494397066540494,0.35081132060060993,0.12259417442111327,0.3
0.6800000000000004,-1.6035017455022489,-1.8183316046395175,2.2812319705789625,-2.03369669273434,-1.5707963267948886,-0.03270541870736328,0.3491492672278472,0.12431212019314247,0.3
0.6900000000000004,-1.598685499721602,-1.821300838665053,2.2833147015089237,-2.032810189638765,-1.5707963267948881,-0.02788917292671695,0.3475110348804267,0.12602515840114725,0.3
0.7000000000000004,-1.593843130367481,-1.8241776829068237,2.285323137135308,-2.0319417810233786,-1.5707963267948875,-0.023046803572596683,0.3458968822534817,0.127733221418025,0.3
0.7100000000000004,-1.5889758254573891,-1.8269611330345457,2.2872574986373646,-2.0310926923977126,-1.5707963267948872,-0.018179498662504904,0.34430706423968094,0.12943624181307475,0.3
0.7200000000000004,-1.5840848164294044,-1.829650236487213,2.2891180228709658,-2.0302641131786467,-1.570796326794887,-0.013288489634520846,0.3427418318889776,0.13113415235465894,0.3
0.7300000000000004,-1.579171377282279,-1.832244093976063,2.290904961775441,-2.0294571945942717,-1.5707963267948863,-0.00837505048739625,0.341201432368966,0.13282688601285755,0.3
0.7400000000000004,-1.5742368236045867,-1.8347418608844945,2.292618581769284,-2.0286730476796824,-1.570796326794886,-0.0034404968097041812,0.3396861089258508,0.13451437596211438,0.3
0.7500000000000004,-1.5692825114934172,-1.8371427485595906,2.2942591631364286,-2.0279127413717304,-1.5707963267948855,0.0015138153014647136,0.33819610084603585,0.1361965555838748,0.3
0.7600000000000005,-1.5643098363636323,-1.839446025490293,2.295826999404793,-2.0271773007093925,-1.5707963267948848,0.006486490431248755,0.3367316434183377,0.13787335846921592,0.3
0.7700000000000005,-1.5593202316491983,-1.8416510183677794,2.2973223967188003,-2.0264677051459126,-1.5707963267948846,0.011476095145682326,0.3352929678968315,0.1395447184214681,0.3
0.7800000000000005,-1.554315167398627,-1.8437571130240757,2.298745673207557,-2.0257848869783723,-1.570796326794884,0.016481159396252807,0.33388030146433234,0.14121056945882804,0.3
0.7900000000000005,-1.5492961487670671,-1.8457637552454482,2.300097158350367,-2.0251297298998097,-1.5707963267948835,0.02150017802781209,0.3324938671965216,0.1428708458169638,0.3
0.8000000000000005,-1.5442647144081,-1.84767045145768,2.3013771923412074,-2.0245030676784177,-1.570796326794883,0.026531612386778706,0.33113388402671984,0.14452548195161066,0.3
0.8100000000000005,-1.539222434768794,-1.8494767692808889,2.3025861254537747,-2.0239056829677757,-1.5707963267948826,0.031573892026084384,0.32980056671131525,0.14617441254115895,0.3
0.8200000000000005,-1.5341709102920495,-1.851182337952105,2.30372431740864,-2.0233383062514245,-1.5707963267948821,0.036625416502827975,0.3284941257958508,0.14781757248923236,0.3
0.8300000000000005,-1.529111769530763,-1.8527868486144414,2.3047921367440143,-2.022801614924462,-1.5707963267948817,0.041684557264113964,0.32721476758177714,0.14945489692725805,0.3
0.8400000000000005,-1.5240466671787525,-1.8542900544722354,2.3057899601915506,-2.0222962325142038,-1.5707963267948812,0.04674965961612444,0.32596269409387457,0.15108632121702734,0.3
0.8500000000000005,-1.5189772820238605,-1.8556917708121834,2.3067181720585506,-2.0218227280412555,-1.5707963267948803,0.051819044771015774,0.3247381030483517,0.1527117809532474,0.3
0.8600000000000005,-1.5139053148290058,-1.8569918748910132,2.3075771636178537,-2.0213816155217286,-1.5707963267948801,0.0568910119658697,0.32354118782162344,0.15433121196608374,0.3
0.8700000000000006,-1.5088324861473623,-1.8581903056908782,2.308367332506623,-2.020973353610632,-1.5707963267948797,0.06196384064751276,0.3223721374197746,0.15594455032369364,0.3
0.8800000000000006,-1.503760534078154,-1.8592870635441896,2.3090890821351535,-2.0205983453858507,-1.5707963267948792,0.06703579271672086,0.3212311364487139,0.15755173233474973,0.3
0.8900000000000006,-1.498691211969867,-1.8602822096301639,2.309742821106731,-2.0202569382714537,-1.5707963267948792,0.07210511482500728,0.32011836508502234,0.15915269455095463,0.3
0.9000000000000006,-1.4936262860779443,-1.861175865345905,2.3103289626495074,-2.0199494240984883,-1.570796326794879,0.07717004071692973,0.3190339990475015,0.16074737376954526,0.3
0.9100000000000006,-1.4885675331842274,-1.8619682115553369,2.3108479240612283,-2.0196760393007773,-1.5707963267948786,0.08222879361064628,0.3179782095694253,0.16233570703578845,0.3
0.9200000000000006,-1.483516738185614,-1.8626594877198173,2.311300126167607,-2.0194369652426754,-1.5707963267948781,0.08727958860925925,0.3169511633715004,0.16391763164546574,0.3
0.9300000000000006,-1.478475691659512,-1.8632499909146685,2.3116859927949984,-2.019232328675215,-1.570796326794878,0.09232063513536089,0.3159530226355393,0.16549308514734906,0.3
0.9400000000000006,-1.4734461874137679,-1.8637400747363617,2.3120059502579817,-2.019062202316505,-1.5707963267948777,0.09735013938110483,0.3149839449788496,0.167062005345666,0.3
0.9500000000000006,-1.4684300200287859,-1.8641301481054033,2.3122604268623386,-2.01892660555182,-1.5707963267948777,0.10236630676608667,0.31404408342934453,0.16862433030255508,0.3
0.9600000000000006,-1.4634289823995574,-1.8644206739703924,2.3124498524238426,-2.0188255052483344,-1.5707963267948775,0.10736734439531524,0.3131335864013785,0.17017999834051104,0.3
0.9700000000000006,-1.4584448632852667,-1.864612167919002,2.312574657803199,-2.0187588166790817,-1.5707963267948772,0.11235146350960563,0.3122525976723102,0.1717289480448195,0.3
0.9800000000000006,-1.4534794448740456,-1.8647051967019292,2.3126352744573877,-2.018726404550342,-1.5707963267948772,0.11731688192082666,0.3114012563597989,0.17327111826598168,0.3
0.9900000000000007,-1.4485345003703287,-1.864700376676102,2.312632134007572,-2.0187280841263537,-1.5707963267948772,0.12226182642454334,0.3105796968998359,0.17480644812212812,0.3
1.0000000000000007,-1.4436117916120657,-1.8645983721736215,2.3125656678237063,-2.0187636224449683,-1.5707963267948772,0.12718453518280617,0.30978804902551593,0.17633487700142259,0.3
