time,endpos_x,endpos_y,target_x,target_y
0.0,0.5,0.3,0.4824297606898514,0.29884008274295176
0.07,0.4824297606898514,0.29884008274295176,0.4649953882049448,0.2953693003587616
0.14,0.4649953882049448,0.2953693003587616,0.4478316987420206,0.28961449164998215
0.21000000000000002,0.4478316987420206,0.28961449164998215,0.43107141536509663,0.2816201572961622
0.28,0.43107141536509663,0.2816201572961622,0.41484414168698547,0.2714481157398059
0.35000000000000003,0.41484414168698547,0.2714481157398059,0.39927535967284783,0.25917702515785057
0.42000000000000004,0.39927535967284783,0.25917702515785057,0.38448545931554645,0.24490177521515516
0.49000000000000005,0.38448545931554645,0.24490177521515516,0.37058880768611113,0.22873275330343434
0.56,0.37058880768611113,0.22873275330343434,0.35769286455814286,0.21079499093965473
0.6300000000000001,0.35769286455814286,0.21079499093965473,0.3458973514448421,0.19122719692460688
0.7000000000000002,0.3458973514448421,0.19122719692460688,0.3352934804743145,0.17018068473802692
0.7700000000000002,0.3352934804743145,0.17018068473802692,0.3259632490660948,0.14781820246448732
0.8400000000000003,0.3259632490660948,0.14781820246448732,0.31797880586300087,0.12431267429798516
0.9100000000000004,0.31797880586300087,0.12431267429798516,0.31140189282142705,0.0998458633568959
0.9800000000000004,0.31140189282142705,0.0998458633568959,0.3062833677742738,0.0746069661494563
1.0500000000000005,0.3062833677742738,0.0746069661494563,0.30266281115842636,0.048791149558464864
1.1200000000000006,0.30266281115842636,0.048791149558464864,0.3005682199478772,0.02259804165837964
1.1900000000000006,0.3005682199478772,0.02259804165837964,0.30001579115923677,-0.003769811965005983
1.2600000000000007,0.30001579115923677,-0.003769811965005983,0.30100979660373994,-0.030108514455364686
1.3300000000000007,0.30100979660373994,-0.030108514455364686,0.3035425498542623,-0.0562143943757177
1.4000000000000008,0.3035425498542623,-0.0562143943757177,0.30759446568278287,-0.08188558065519783
1.4700000000000009,0.30759446568278287,-0.08188558065519783,0.31313421150867765,-0.10692356361397548
1.540000000000001,0.31313421150867765,-0.10692356361397548,0.3201189496867259,-0.13113472999528017
1.610000000000001,0.3201189496867259,-0.13113472999528017,0.32849466876126965,-0.1543318601344522
1.680000000000001,0.32849466876126965,-0.1543318601344522,0.33819660112501065,-0.17633557568774225
1.750000000000001,0.33819660112501065,-0.17633557568774225,0.3491497238527794,-0.19697572672588728
1.8200000000000012,0.3491497238527794,-0.19697572672588728,0.36126933883743917,-0.21609270746637235
1.8900000000000012,0.36126933883743917,-0.21609270746637235,0.37446172774186015,-0.23353869047010734
1.9600000000000013,0.37446172774186015,-0.23353869047010734,0.3886248767023626,-0.24917876975874406
2.030000000000001,0.3886248767023626,-0.24917876975874406,0.4036492651796571,-0.2628920040131592
2.100000000000001,0.4036492651796571,-0.2628920040131592,0.4194187128572676,-0.27457235178627537
2.170000000000001,0.4194187128572676,-0.27457235178627537,0.43581127803855824,-0.2841294914984233
2.2400000000000007,0.43581127803855824,-0.2841294914984233,0.4527002005952551,-0.2914895198744022
2.3100000000000005,0.4527002005952551,-0.2914895198744022,0.46995488217584863,-0.2965955234213742
2.3800000000000003,0.46995488217584863,-0.2965955234213742,0.48744189609413735,-0.2994080185284815
2.45,0.48744189609413735,-0.2994080185284815,0.5050260190886674,-0.29990525678498997
2.52,0.5050260190886674,-0.29990525678498997,0.5225712769746963,-0.2980833931560025
2.59,0.5225712769746963,-0.2980833931560025,0.5399419961028813,-0.2939565157152741
2.6599999999999997,0.5399419961028813,-0.2939565157152741,0.557003852493995,-0.28755653670521286
